consumption,timestamp,interval_seconds,interval_minutes,temp_out_c,humidity,home_size_sqft,occupants,hvac_type,thermostat_setpoint_f,comfort_level,tariff_usd_per_kwh,baseline_kwh_per_day,baseline_kwh_per_hour
3.38,2023-01-08 20:02:00,6840,114,15.1,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.13,2023-01-08 20:33:00,1860,31,13.8,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.92,2023-01-08 20:47:00,840,14,13.8,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.35,2023-01-08 22:16:00,5340,89,12.9,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.77,2023-01-09 00:22:00,7560,126,11.6,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.16,2023-01-09 00:52:00,1800,30,11.1,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.52,2023-01-09 01:11:00,1140,19,11.1,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.12,2023-01-09 01:22:00,660,11,11.1,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.16,2023-01-09 01:35:00,780,13,10.5,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.42,2023-01-09 02:06:00,1860,31,10.5,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.03,2023-01-09 03:53:00,6420,107,10.3,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.46,2023-01-09 04:38:00,2700,45,9.7,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.35,2023-01-09 08:41:00,14580,243,10.2,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.92,2023-01-09 10:21:00,6000,100,12.1,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.65,2023-01-09 10:55:00,2040,34,14.4,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.35,2023-01-09 11:48:00,3180,53,16.3,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.18,2023-01-09 11:49:00,60,1,16.3,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.05,2023-01-09 12:03:00,840,14,16.3,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.65,2023-01-09 13:32:00,5340,89,18.5,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.42,2023-01-09 14:43:00,4260,71,18.7,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.77,2023-01-09 16:55:00,7920,132,17.7,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.61,2023-01-09 17:11:00,960,16,17.7,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
5.0,2023-01-09 18:43:00,5520,92,14.8,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.44,2023-01-09 19:03:00,1200,20,14.8,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.07,2023-01-09 19:16:00,780,13,14.8,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.65,2023-01-09 20:37:00,4860,81,13.4,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.3,2023-01-09 21:29:00,3120,52,13.4,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.06,2023-01-09 21:37:00,480,8,13.3,94,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.53,2023-01-09 22:09:00,1920,32,13.3,94,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.12,2023-01-09 22:38:00,1740,29,13.0,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.35,2023-01-09 22:38:00,0,0,13.0,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.24,2023-01-09 22:44:00,360,6,13.0,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.24,2023-01-09 22:55:00,660,11,13.0,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.15,2023-01-09 23:36:00,2460,41,13.0,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.65,2023-01-09 23:47:00,660,11,13.0,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.54,2023-01-10 00:56:00,4140,69,12.7,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.96,2023-01-10 01:00:00,240,4,12.7,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.72,2023-01-10 02:56:00,6960,116,13.2,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.81,2023-01-10 05:43:00,10020,167,12.8,99,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.06,2023-01-10 06:00:00,1020,17,12.8,99,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.48,2023-01-10 07:44:00,6240,104,16.6,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.07,2023-01-10 08:24:00,2400,40,16.6,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.7,2023-01-10 08:54:00,1800,30,17.0,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.38,2023-01-10 09:50:00,3360,56,18.4,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.51,2023-01-10 10:04:00,840,14,18.4,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.43,2023-01-10 10:29:00,1500,25,18.4,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.2,2023-01-10 10:44:00,900,15,20.1,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.82,2023-01-10 12:04:00,4800,80,20.8,82,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.29,2023-01-10 12:11:00,420,7,20.8,82,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.76,2023-01-10 14:08:00,7020,117,21.9,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.88,2023-01-10 16:06:00,7080,118,22.9,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.74,2023-01-10 17:47:00,6060,101,21.6,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.92,2023-01-10 18:30:00,2580,43,21.6,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.0,2023-01-10 19:42:00,4320,72,19.5,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.68,2023-01-10 20:28:00,2760,46,19.5,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.7,2023-01-10 20:51:00,1380,23,18.5,93,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.52,2023-01-10 20:54:00,180,3,18.5,93,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.7,2023-01-10 23:11:00,8220,137,17.0,98,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.64,2023-01-10 23:42:00,1860,31,17.3,98,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.82,2023-01-11 01:48:00,7560,126,17.4,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.0,2023-01-11 02:18:00,1800,30,17.4,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.52,2023-01-11 02:42:00,1440,24,17.5,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.17,2023-01-11 03:03:00,1260,21,17.5,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.63,2023-01-11 03:24:00,1260,21,17.5,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.08,2023-01-11 03:29:00,300,5,17.5,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.97,2023-01-11 03:35:00,360,6,17.7,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.83,2023-01-11 04:52:00,4620,77,18.1,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.88,2023-01-11 06:02:00,4200,70,18.2,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.61,2023-01-11 06:14:00,720,12,18.2,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.73,2023-01-11 06:41:00,1620,27,19.2,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.46,2023-01-11 07:05:00,1440,24,19.2,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.57,2023-01-11 07:52:00,2820,47,19.6,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.89,2023-01-11 08:18:00,1560,26,19.6,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.84,2023-01-11 09:11:00,3180,53,19.8,98,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.76,2023-01-11 09:41:00,1800,30,20.3,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.68,2023-01-11 09:46:00,300,5,20.3,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.31,2023-01-11 10:15:00,1740,29,20.3,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.98,2023-01-11 11:13:00,3480,58,21.4,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.42,2023-01-11 14:04:00,10260,171,25.5,60,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.52,2023-01-11 14:10:00,360,6,25.5,60,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.02,2023-01-11 14:27:00,1020,17,25.5,60,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.75,2023-01-11 14:57:00,1800,30,26.0,57,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.3,2023-01-11 16:04:00,4020,67,25.4,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.17,2023-01-11 16:59:00,3300,55,24.7,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.04,2023-01-11 17:13:00,840,14,24.7,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.67,2023-01-11 18:08:00,3300,55,23.3,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.15,2023-01-11 19:06:00,3480,58,22.1,82,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.36,2023-01-11 21:15:00,7740,129,21.3,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.87,2023-01-11 22:45:00,5400,90,21.2,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.32,2023-01-11 23:11:00,1560,26,21.2,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.65,2023-01-12 01:46:00,9300,155,19.8,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.22,2023-01-12 01:54:00,480,8,19.8,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.93,2023-01-12 02:09:00,900,15,19.8,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.89,2023-01-12 02:35:00,1560,26,19.7,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.55,2023-01-12 02:39:00,240,4,19.7,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.19,2023-01-12 04:51:00,7920,132,19.6,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.82,2023-01-12 05:09:00,1080,18,19.6,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.01,2023-01-12 05:13:00,240,4,19.6,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.2,2023-01-12 05:38:00,1500,25,18.7,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.63,2023-01-12 08:07:00,8940,149,16.7,64,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.9,2023-01-12 08:47:00,2400,40,15.4,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.81,2023-01-12 09:11:00,1440,24,15.4,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.33,2023-01-12 09:11:00,0,0,15.4,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.67,2023-01-12 09:20:00,540,9,15.4,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.59,2023-01-12 10:05:00,2700,45,15.4,42,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.45,2023-01-12 11:13:00,4080,68,14.6,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.47,2023-01-12 11:30:00,1020,17,14.6,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.29,2023-01-12 12:01:00,1860,31,14.5,47,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.01,2023-01-12 12:12:00,660,11,14.5,47,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.39,2023-01-12 13:37:00,5100,85,15.6,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.17,2023-01-12 13:45:00,480,8,15.6,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.68,2023-01-12 14:20:00,2100,35,15.6,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.07,2023-01-12 14:25:00,300,5,15.6,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.49,2023-01-12 15:59:00,5640,94,16.1,47,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.49,2023-01-12 17:37:00,5880,98,14.4,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.15,2023-01-12 18:27:00,3000,50,14.4,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.21,2023-01-12 19:21:00,3240,54,13.9,51,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.81,2023-01-12 20:29:00,4080,68,13.5,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.7,2023-01-12 20:47:00,1080,18,12.8,51,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.26,2023-01-12 22:29:00,6120,102,12.3,52,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.68,2023-01-12 22:52:00,1380,23,11.8,53,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.98,2023-01-12 22:53:00,60,1,11.8,53,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.35,2023-01-12 23:07:00,840,14,11.8,53,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.65,2023-01-12 23:14:00,420,7,11.8,53,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.86,2023-01-12 23:30:00,960,16,11.8,53,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.47,2023-01-12 23:33:00,180,3,10.8,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.88,2023-01-12 23:38:00,300,5,10.8,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.16,2023-01-12 23:48:00,600,10,10.8,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.5,2023-01-12 23:50:00,120,2,10.8,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.62,2023-01-12 23:56:00,360,6,10.8,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.93,2023-01-13 02:10:00,8040,134,8.8,52,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.32,2023-01-13 03:41:00,5460,91,7.4,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.72,2023-01-13 03:44:00,180,3,7.4,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.37,2023-01-13 04:13:00,1740,29,7.4,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.68,2023-01-13 04:18:00,300,5,7.4,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.5,2023-01-13 05:15:00,3420,57,7.0,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.81,2023-01-13 05:25:00,600,10,7.0,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.77,2023-01-13 06:02:00,2220,37,6.7,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.77,2023-01-13 07:28:00,5160,86,6.4,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.15,2023-01-13 11:35:00,14820,247,11.2,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.27,2023-01-13 12:55:00,4800,80,12.8,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.5,2023-01-13 13:31:00,2160,36,14.0,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.73,2023-01-13 14:32:00,3660,61,14.6,36,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.95,2023-01-13 14:55:00,1380,23,14.6,36,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.09,2023-01-13 15:02:00,420,7,14.6,36,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.99,2023-01-13 15:56:00,3240,54,14.8,34,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.12,2023-01-13 16:21:00,1500,25,14.8,34,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.9,2023-01-13 16:24:00,180,3,14.8,34,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.45,2023-01-13 16:45:00,1260,21,14.5,34,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.83,2023-01-13 18:24:00,5940,99,13.3,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.12,2023-01-13 19:11:00,2820,47,11.1,42,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.59,2023-01-13 19:17:00,360,6,11.1,42,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.79,2023-01-13 19:22:00,300,5,11.1,42,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.79,2023-01-13 20:00:00,2280,38,10.2,46,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.21,2023-01-13 20:06:00,360,6,10.2,46,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.98,2023-01-13 23:27:00,12060,201,7.8,58,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.99,2023-01-14 00:30:00,3780,63,7.1,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.54,2023-01-14 01:01:00,1860,31,6.5,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.41,2023-01-14 02:53:00,6720,112,5.4,71,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.8,2023-01-14 02:53:00,0,0,5.4,71,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.19,2023-01-14 03:29:00,2160,36,5.4,71,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.61,2023-01-14 04:30:00,3660,61,5.3,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.84,2023-01-14 05:58:00,5280,88,4.1,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.52,2023-01-14 06:18:00,1200,20,4.1,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.39,2023-01-14 07:47:00,5340,89,3.0,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.16,2023-01-14 07:58:00,660,11,3.0,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.15,2023-01-14 08:18:00,1200,20,3.0,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.89,2023-01-14 09:30:00,4320,72,5.1,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.13,2023-01-14 10:11:00,2460,41,7.8,70,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.51,2023-01-14 10:14:00,180,3,7.8,70,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.11,2023-01-14 12:02:00,6480,108,13.2,61,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.59,2023-01-14 12:06:00,240,4,13.2,61,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.06,2023-01-14 12:14:00,480,8,13.2,61,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.11,2023-01-14 13:04:00,3000,50,14.6,55,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.97,2023-01-14 14:50:00,6360,106,15.9,52,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.19,2023-01-14 17:16:00,8760,146,15.1,57,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.71,2023-01-14 20:24:00,11280,188,11.1,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.24,2023-01-14 20:56:00,1920,32,10.8,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.29,2023-01-14 21:58:00,3720,62,10.8,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.08,2023-01-14 22:37:00,2340,39,11.0,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.34,2023-01-14 22:40:00,180,3,11.0,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.64,2023-01-15 00:48:00,7680,128,11.2,77,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.44,2023-01-15 01:27:00,2340,39,11.2,77,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.82,2023-01-15 02:59:00,5520,92,10.8,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.24,2023-01-15 03:47:00,2880,48,11.0,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.71,2023-01-15 06:19:00,9120,152,10.7,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.93,2023-01-15 06:23:00,240,4,10.7,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.06,2023-01-15 06:34:00,660,11,12.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.97,2023-01-15 06:41:00,420,7,12.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.89,2023-01-15 07:19:00,2280,38,12.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.01,2023-01-15 07:30:00,660,11,12.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.26,2023-01-15 07:32:00,120,2,12.9,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.85,2023-01-15 07:56:00,1440,24,12.9,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.17,2023-01-15 08:09:00,780,13,12.9,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.86,2023-01-15 08:42:00,1980,33,15.3,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.28,2023-01-15 09:01:00,1140,19,15.3,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.17,2023-01-15 09:18:00,1020,17,15.3,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.4,2023-01-15 09:35:00,1020,17,17.8,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.35,2023-01-15 13:05:00,12600,210,22.3,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.23,2023-01-15 13:19:00,840,14,22.3,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.38,2023-01-15 14:01:00,2520,42,22.2,56,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.58,2023-01-15 14:59:00,3480,58,22.7,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.32,2023-01-15 16:03:00,3840,64,22.1,57,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.13,2023-01-15 16:36:00,1980,33,22.0,61,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.21,2023-01-15 20:11:00,12900,215,19.1,79,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.95,2023-01-15 20:26:00,900,15,19.1,79,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.2,2023-01-15 20:50:00,1440,24,19.2,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.86,2023-01-15 22:01:00,4260,71,18.9,79,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.6,2023-01-15 22:26:00,1500,25,18.9,79,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.34,2023-01-15 23:58:00,5520,92,19.0,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.71,2023-01-16 02:44:00,9960,166,18.7,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.51,2023-01-16 03:37:00,3180,53,18.4,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.72,2023-01-16 03:40:00,180,3,18.4,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.9,2023-01-16 04:22:00,2520,42,18.4,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.81,2023-01-16 04:39:00,1020,17,18.3,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.26,2023-01-16 06:46:00,7620,127,18.3,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.46,2023-01-16 07:00:00,840,14,18.3,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.85,2023-01-16 07:40:00,2400,40,18.6,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.98,2023-01-16 07:56:00,960,16,18.6,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.23,2023-01-16 07:56:00,0,0,18.6,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.59,2023-01-16 08:40:00,2640,44,19.6,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.4,2023-01-16 09:28:00,2880,48,19.6,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.29,2023-01-16 12:09:00,9660,161,23.2,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.47,2023-01-16 13:35:00,5160,86,23.9,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.95,2023-01-16 13:58:00,1380,23,23.9,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.62,2023-01-16 15:14:00,4560,76,23.2,71,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.8,2023-01-16 16:22:00,4080,68,23.2,71,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.51,2023-01-16 18:18:00,6960,116,22.4,77,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.17,2023-01-16 18:24:00,360,6,22.4,77,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.16,2023-01-16 19:01:00,2220,37,20.3,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.45,2023-01-16 19:11:00,600,10,20.3,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.86,2023-01-16 19:48:00,2220,37,19.9,93,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.2,2023-01-16 20:37:00,2940,49,20.2,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.31,2023-01-16 21:11:00,2040,34,20.2,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.54,2023-01-16 21:46:00,2100,35,19.3,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.19,2023-01-16 22:36:00,3000,50,18.6,98,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.51,2023-01-16 23:07:00,1860,31,18.6,98,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.05,2023-01-17 03:13:00,14760,246,17.1,100,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.06,2023-01-17 03:19:00,360,6,17.1,100,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.64,2023-01-17 03:55:00,2160,36,16.5,100,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.29,2023-01-17 05:51:00,6960,116,16.0,100,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.74,2023-01-17 08:20:00,8940,149,17.7,99,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.6,2023-01-17 08:47:00,1620,27,17.9,99,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.29,2023-01-17 08:56:00,540,9,17.9,99,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
